"TreeID","CoreID","dbh","plot.id","Site","tree.number","species","canopy.class","live.dead","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","X","Species","Canopy.Class","Live.Dead","DBH..cm."
"NWB343","NWB343B",8.9,"NWB","Niwot",63,"PICO",NA,"LIVE",1,2,"B","N",1934,1939,1939,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB344","NWB344A",13.8,"NWB","Niwot",64,"ABLA",NA,"DEAD",1,2,"A","N",1921,1922,1922,2009,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB344","NWB344B",13.8,"NWB","Niwot",64,"ABLA",NA,"DEAD",1,2,"B","N",1921,1922,1922,2004,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB351","NWB351A",11.7,"NWB","Niwot",65,"ABLA",NA,"LIVE",1,2,"A","N",1919,1920,1920,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB351","NWB351B",11.7,"NWB","Niwot",65,"ABLA",NA,"LIVE",1,2,"B","N",1919,1920,1920,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB352","NWB352A",15.4,"NWB","Niwot",66,"ABLA",NA,"LIVE",1,2,"A","Y",1913,1913,1913,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB352","NWB352B",15.4,"NWB","Niwot",66,"ABLA",NA,"LIVE",1,2,"B","Y",1913,1913,1913,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB353","NWB353A",8.7,"NWB","Niwot",67,"PIEN",NA,"LIVE",1,2,"A","Y",1827,1827,1827,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB353","NWB353B",8.7,"NWB","Niwot",67,"PIEN",NA,"LIVE",1,2,"B","Y",1827,1827,1827,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB354","NWB354A",26.5,"NWB","Niwot",68,"PICO",NA,"LIVE",1,2,"A","N",NA,1925,1925,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB354","NWB354B",26.5,"NWB","Niwot",68,"PICO",NA,"LIVE",1,2,"B","N",NA,1928,1928,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB361","NWB361A",29.3,"NWB","Niwot",69,"PICO",NA,"LIVE",1,2,"A","N",NA,1855,1855,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB361","NWB361B",29.3,"NWB","Niwot",69,"PICO",NA,"LIVE",1,2,"B","N",NA,1869,1869,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB362","NWB362A",21,"NWB","Niwot",70,"ABLA",NA,"LIVE",1,2,"A","N",1842,1845,1845,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB362","NWB362B",21,"NWB","Niwot",70,"ABLA",NA,"LIVE",1,2,"B","N",1821,1832,1832,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB363","NWB363A",19.6,"NWB","Niwot",71,"ABLA",NA,"DEAD",1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB363","NWB363B",19.6,"NWB","Niwot",71,"ABLA",NA,"DEAD",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB364","NWB364A",20.1,"NWB","Niwot",72,"ABLA",NA,"LIVE",1,2,"A","N",1853,1861,1861,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB364","NWB364B",20.1,"NWB","Niwot",72,"ABLA",NA,"LIVE",1,2,"B","N",1853,1861,1861,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB411","NWB411A",20.5,"NWB","Niwot",73,"ABLA",NA,"DEAD",1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB411","NWB411B",20.5,"NWB","Niwot",73,"ABLA",NA,"DEAD",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB412","NWB412A",21.2,"NWB","Niwot",74,"PIEN",NA,"LIVE",1,2,"A","N",1904,1915,1915,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB412","NWB412B",21.2,"NWB","Niwot",74,"PIEN",NA,"LIVE",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB413","NWB413A",12.3,"NWB","Niwot",75,"ABLA",NA,"LIVE",1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB413","NWB413B",12.3,"NWB","Niwot",75,"ABLA",NA,"LIVE",1,2,"B","Y",1921,1921,1921,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB414","NWB414A",14.3,"NWB","Niwot",76,"ABLA",NA,"LIVE",1,2,"A","N",1915,1917,1917,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB414","NWB414B",14.3,"NWB","Niwot",76,"ABLA",NA,"LIVE",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB421","NWB421A",7.1,"NWB","Niwot",77,"ABLA",NA,"LIVE",1,2,"A","Y",1928,1928,1928,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB421","NWB421B",7.1,"NWB","Niwot",77,"ABLA",NA,"LIVE",1,2,"B","Y",1928,1928,1928,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB422","NWB422A",29,"NWB","Niwot",78,"PIEN",NA,"LIVE",1,2,"A","N",1798,1811,1811,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB422","NWB422B",29,"NWB","Niwot",78,"PIEN",NA,"LIVE",1,2,"B","N",1800,1815,1815,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB423","NWB423A",17.7,"NWB","Niwot",79,"PIEN",NA,"LIVE",1,2,"A","N",1811,1820,1820,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB423","NWB423B",17.7,"NWB","Niwot",79,"PIEN",NA,"LIVE",1,2,"B","N",1811,1820,1820,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB424","NWB424A",36.8,"NWB","Niwot",80,"PICO",NA,"LIVE",1,2,"A","N",1799,1807,1807,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB424","NWB424B",36.8,"NWB","Niwot",80,"PICO",NA,"LIVE",1,2,"B","N",1792,1807,1807,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB431","NWB431A",28.7,"NWB","Niwot",81,"PIEN",NA,"LIVE",1,2,"A","N",1754,1763,1763,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB431","NWB431B",28.7,"NWB","Niwot",81,"PIEN",NA,"LIVE",1,2,"B","N",1762,1763,1763,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB432","NWB432A",25,"NWB","Niwot",82,"ABLA",NA,"LIVE",1,2,"A","Y",1911,1911,1911,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB432","NWB432B",25,"NWB","Niwot",82,"ABLA",NA,"LIVE",1,2,"B","N",1914,1919,1919,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB433","NWB433A",12.5,"NWB","Niwot",83,"ABLA",NA,"LIVE",1,2,"A","N",1921,1926,1926,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB433","NWB433B",12.5,"NWB","Niwot",83,"ABLA",NA,"LIVE",1,2,"B","N",1921,1926,1926,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB434","NWB434A",8.7,"NWB","Niwot",84,"ABLA",NA,"LIVE",1,2,"A","N",1906,1921,1921,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB434","NWB434B",8.7,"NWB","Niwot",84,"ABLA",NA,"LIVE",1,2,"B","N",1906,1921,1921,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB441","NWB441A",36.1,"NWB","Niwot",85,"PICO",NA,"LIVE",1,2,"A","N",1753,1763,1763,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB441","NWB441B",36.1,"NWB","Niwot",85,"PICO",NA,"LIVE",1,2,"B","N",1776,1781,1781,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB442","NWB442A",41.4,"NWB","Niwot",86,"PIEN",NA,"DEAD",1,2,"A","N",1921,1928,1928,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB442","NWB442B",41.4,"NWB","Niwot",86,"PIEN",NA,"DEAD",1,2,"B","N",1921,1928,1928,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB443","NWB443A",10,"NWB","Niwot",87,"PICO",NA,"LIVE",1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB443","NWB443B",10,"NWB","Niwot",87,"PICO",NA,"LIVE",1,2,"B","N",1946,1947,1947,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB444","NWB444A",8.7,"NWB","Niwot",88,"ABLA",NA,"LIVE",1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB444","NWB444B",8.7,"NWB","Niwot",88,"ABLA",NA,"LIVE",1,2,"B","N",1931,1939,1939,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB451","NWB451A",18.7,"NWB","Niwot",89,"ABLA",NA,"LIVE",1,2,"A","N",1903,1909,1909,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB451","NWB451B",18.7,"NWB","Niwot",89,"ABLA",NA,"LIVE",1,2,"B","N",1911,1913,1913,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB452","NWB452A",18.7,"NWB","Niwot",90,"ABLA",NA,"LIVE",1,2,"A","N",1820,1827,1827,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB452","NWB452B",18.7,"NWB","Niwot",90,"ABLA",NA,"LIVE",1,2,"B","N",1820,1827,1827,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB453","NWB453A",12.7,"NWB","Niwot",91,"ABLA",NA,"LIVE",1,2,"A","N",1920,1921,1921,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB453","NWB453B",12.7,"NWB","Niwot",91,"ABLA",NA,"LIVE",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB454","NWB454A",15.6,"NWB","Niwot",92,"ABLA",NA,"LIVE",1,2,"A","Y",1925,1925,1925,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB454","NWB454B",15.6,"NWB","Niwot",92,"ABLA",NA,"LIVE",1,2,"B","Y",1925,1925,1925,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB461","NWB461A",27.6,"NWB","Niwot",93,"PICO",NA,"LIVE",1,2,"A","N",NA,1862,1862,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB461","NWB461B",27.6,"NWB","Niwot",93,"PICO",NA,"LIVE",1,2,"B","N",1823,1831,1831,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB462","NWB462A",6.4,"NWB","Niwot",94,"PIEN",NA,"LIVE",1,2,"A","N",1924,1928,1928,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB462","NWB462B",6.4,"NWB","Niwot",94,"PIEN",NA,"LIVE",1,2,"B","N",1924,1928,1928,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB463","NWB463A",9.5,"NWB","Niwot",95,"ABLA",NA,"LIVE",1,2,"A","Y",1932,1932,1932,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB463","NWB463B",9.5,"NWB","Niwot",95,"ABLA",NA,"LIVE",1,2,"B","Y",1932,1932,1932,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB464","NWB464A",25.1,"NWB","Niwot",96,"PICO",NA,"LIVE",1,2,"A","N",NA,1864,1864,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB464","NWB464B",25.1,"NWB","Niwot",96,"PICO",NA,"LIVE",1,2,"B","N",1802,1810,1810,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB511","NWB511A",10.1,"NWB","Niwot",97,"ABLA",NA,"LIVE",1,2,"A","N",1928,1931,1931,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB511","NWB511B",10.1,"NWB","Niwot",97,"ABLA",NA,"LIVE",1,2,"B","N",1928,1931,1931,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB512","NWB512A",24.5,"NWB","Niwot",98,"PIEN",NA,"LIVE",1,2,"A","Y",1843,1843,1843,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB512","NWB512B",24.5,"NWB","Niwot",98,"PIEN",NA,"LIVE",1,2,"B","N",1847,1852,1852,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB513","NWB513A",20.3,"NWB","Niwot",99,"PIEN",NA,"LIVE",1,2,"A","N",1866,1874,1874,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB513","NWB513B",20.3,"NWB","Niwot",99,"PIEN",NA,"LIVE",1,2,"B","N",1868,1876,1876,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB514","NWB514A",16.2,"NWB","Niwot",100,"ABLA",NA,"LIVE",1,2,"A","Y",1912,1912,1912,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB514","NWB514B",16.2,"NWB","Niwot",100,"ABLA",NA,"LIVE",1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB521","NWB521A",15.3,"NWB","Niwot",101,"ABLA",NA,"LIVE",1,2,"A","N",1899,1907,1907,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB521","NWB521B",15.3,"NWB","Niwot",101,"ABLA",NA,"LIVE",1,2,"B","N",1899,1907,1907,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB522","NWB522A",30.7,"NWB","Niwot",102,"PICO",NA,"LIVE",1,2,"A","N",1813,1816,1816,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB522","NWB522B",30.7,"NWB","Niwot",102,"PICO",NA,"LIVE",1,2,"B","N",1814,1817,1817,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB523","NWB523A",13.5,"NWB","Niwot",103,"ABLA",NA,"LIVE",1,2,"A","N",1862,1887,1887,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB523","NWB523B",13.5,"NWB","Niwot",103,"ABLA",NA,"LIVE",1,2,"B","N",1862,1887,1887,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB524","NWB524A",20.1,"NWB","Niwot",104,"PIEN",NA,"LIVE",1,2,"A","Y",1826,1826,1826,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB524","NWB524B",20.1,"NWB","Niwot",104,"PIEN",NA,"LIVE",1,2,"B","Y",1828,1828,1828,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB531","NWB531A",6.3,"NWB","Niwot",105,"ABLA",NA,"LIVE",1,2,"A","Y",1924,1924,1924,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB531","NWB531B",6.3,"NWB","Niwot",105,"ABLA",NA,"LIVE",1,2,"B","Y",1924,1924,1924,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB532","NWB532A",21.7,"NWB","Niwot",106,"ABLA",NA,"LIVE",1,2,"A","N",1809,1812,1812,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB532","NWB532B",21.7,"NWB","Niwot",106,"ABLA",NA,"LIVE",1,2,"B","N",1811,1814,1814,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB533","NWB533A",14.7,"NWB","Niwot",107,"ABLA",NA,"LIVE",1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB533","NWB533B",14.7,"NWB","Niwot",107,"ABLA",NA,"LIVE",1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB534","NWB534A",22.3,"NWB","Niwot",108,"PIEN",NA,"LIVE",1,2,"A","N",1842,1849,1849,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB534","NWB534B",22.3,"NWB","Niwot",108,"PIEN",NA,"LIVE",1,2,"B","N",1842,1849,1849,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB541","NWB541A",7.1,"NWB","Niwot",109,"PICO",NA,"LIVE",1,2,"A","Y",1937,1937,1937,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB541","NWB541B",7.1,"NWB","Niwot",109,"PICO",NA,"LIVE",1,2,"B","Y",1937,1937,1937,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB542","NWB542A",6.5,"NWB","Niwot",110,"ABLA",NA,"LIVE",1,2,"A","N",1905,1911,1911,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB542","NWB542B",6.5,"NWB","Niwot",110,"ABLA",NA,"LIVE",1,2,"B","N",1905,1911,1911,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB543","NWB543A",11.5,"NWB","Niwot",111,"ABLA",NA,"LIVE",1,2,"A","N",1925,1930,1930,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB543","NWB543B",11.5,"NWB","Niwot",111,"ABLA",NA,"LIVE",1,2,"B","N",1925,1930,1930,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB544","NWB544A",30.5,"NWB","Niwot",112,"PICO",NA,"LIVE",1,2,"A","N",1825,1833,1833,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB544","NWB544B",30.5,"NWB","Niwot",112,"PICO",NA,"LIVE",1,2,"B","N",1766,1786,1786,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB551","NWB551A",32,"NWB","Niwot",113,"PICO",NA,"LIVE",1,2,"A","N",1770,1795,1795,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB551","NWB551B",32,"NWB","Niwot",113,"PICO",NA,"LIVE",1,2,"B","N",1775,1784,1784,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB552","NWB552A",10.2,"NWB","Niwot",114,"PIEN",NA,"LIVE",1,2,"A","Y",1923,1923,1923,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB552","NWB552B",10.2,"NWB","Niwot",114,"PIEN",NA,"LIVE",1,2,"B","Y",1923,1923,1923,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB553","NWB553A",41,"NWB","Niwot",115,"PICO",NA,"LIVE",1,2,"A","N",NA,1832,1832,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB553","NWB553B",41,"NWB","Niwot",115,"PICO",NA,"LIVE",1,2,"B","N",1804,1808,1808,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB554","NWB554A",19.8,"NWB","Niwot",116,"ABLA",NA,"LIVE",1,2,"A","N",NA,1909,1909,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB554","NWB554B",19.8,"NWB","Niwot",116,"ABLA",NA,"LIVE",1,2,"B","N",1899,1906,1906,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB561","NWB561A",34.1,"NWB","Niwot",117,"PICO",NA,"LIVE",1,2,"A","N",1748,1751,1751,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB561","NWB561B",34.1,"NWB","Niwot",117,"PICO",NA,"LIVE",1,2,"B","N",1751,1756,1756,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB562","NWB562A",30.7,"NWB","Niwot",118,"PICO",NA,"LIVE",1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB562","NWB562B",30.7,"NWB","Niwot",118,"PICO",NA,"LIVE",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB563","NWB563A",7.9,"NWB","Niwot",119,"PICO",NA,"LIVE",1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB563","NWB563B",7.9,"NWB","Niwot",119,"PICO",NA,"LIVE",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB564","NWB564A",19.5,"NWB","Niwot",120,"ABLA",NA,"LIVE",1,2,"A","N",1831,1833,1833,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB564","NWB564B",19.5,"NWB","Niwot",120,"ABLA",NA,"LIVE",1,2,"B","N",1831,1833,1833,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB611","NWB611A",8.2,"NWB","Niwot",121,"ABLA",NA,"LIVE",1,2,"A","N",1844,1864,1864,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB611","NWB611B",8.2,"NWB","Niwot",121,"ABLA",NA,"LIVE",1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB612","NWB612A",17.3,"NWB","Niwot",122,"ABLA",NA,"LIVE",1,2,"A","N",1829,1831,1831,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB612","NWB612B",17.3,"NWB","Niwot",122,"ABLA",NA,"LIVE",1,2,"B","N",1829,1831,1831,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB613","NWB613A",14.8,"NWB","Niwot",123,"PIEN",NA,"DEAD",1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB613","NWB613B",14.8,"NWB","Niwot",123,"PIEN",NA,"DEAD",1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB614","NWB614A",14,"NWB","Niwot",124,"ABLA",NA,"LIVE",1,2,"A","N",1823,1831,1831,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB614","NWB614B",14,"NWB","Niwot",124,"ABLA",NA,"LIVE",1,2,"B","N",1823,1831,1831,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB621","NWB621A",6.2,"NWB","Niwot",125,"PIEN",NA,"LIVE",1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB621","NWB621B",6.2,"NWB","Niwot",125,"PIEN",NA,"LIVE",1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB622","NWB622A",10.3,"NWB","Niwot",126,"ABLA",NA,"LIVE",1,2,"A","Y",1909,1909,1909,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB622","NWB622B",10.3,"NWB","Niwot",126,"ABLA",NA,"LIVE",1,2,"B","Y",1909,1909,1909,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB623","NWB623A",11.3,"NWB","Niwot",127,"ABLA",NA,"LIVE",1,2,"A","N",1920,1924,1924,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB623","NWB623B",11.3,"NWB","Niwot",127,"ABLA",NA,"LIVE",1,2,"B","N",1921,1925,1925,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB624","NWB624A",15.1,"NWB","Niwot",128,"PIEN",NA,"LIVE",1,2,"A","N",1827,1857,1857,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB624","NWB624B",15.1,"NWB","Niwot",128,"PIEN",NA,"LIVE",1,2,"B","N",1827,1857,1857,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB631","NWB631A",20.9,"NWB","Niwot",129,"PIEN",NA,"LIVE",1,2,"A","N",1871,1886,1886,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB631","NWB631B",20.9,"NWB","Niwot",129,"PIEN",NA,"LIVE",1,2,"B","N",1871,1886,1886,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB632","NWB632A",30.8,"NWB","Niwot",130,"PICO",NA,"LIVE",1,2,"A","Y",1801,1801,1801,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
"NWB632","NWB632B",30.8,"NWB","Niwot",130,"PICO",NA,"LIVE",1,2,"B","Y",1788,1788,1788,2012,NA,NA,NA,"Y",NA,NA,"NWB",NA,NA,NA,NA,NA
