"CoreID","TreeID","plot.id","Site","tree.number","species","canopy.class","live.dead","dbh","stems","total.cores","core.id","pith.present","pith.yr","inner.present","inner.measured","outer.measured","bark.present","inner.dated","outer.dated","dated","Notes","zombie","plot","DBH..cm.","pith.offset","outer.present"
"NWB434B","NWB434","NWB","Niwot",84,"ABLA",NA,"LIVE",8.7,1,2,"B","N",1906,1921,1921,2012,NA,NA,NA,"Y",NA,NA,NA,8.7,15,2012
"NWB441A","NWB441","NWB","Niwot",85,"PICO",NA,"LIVE",36.1,1,2,"A","N",1753,1763,1763,2012,NA,NA,NA,"Y",NA,NA,NA,36.1,10,2012
"NWB441B","NWB441","NWB","Niwot",85,"PICO",NA,"LIVE",36.1,1,2,"B","N",1776,1781,1781,2012,NA,NA,NA,"Y",NA,NA,NA,36.1,5,2012
"NWB442A","NWB442","NWB","Niwot",86,"PIEN",NA,"DEAD",41.4,1,2,"A","N",1921,1928,1928,2012,NA,NA,NA,"Y",NA,NA,NA,41.4,7,2012
"NWB442B","NWB442","NWB","Niwot",86,"PIEN",NA,"DEAD",41.4,1,2,"B","N",1921,1928,1928,2012,NA,NA,NA,"Y",NA,NA,NA,41.4,7,2012
"NWB443A","NWB443","NWB","Niwot",87,"PICO",NA,"LIVE",10,1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,10,1,NA
"NWB443B","NWB443","NWB","Niwot",87,"PICO",NA,"LIVE",10,1,2,"B","N",1946,1947,1947,2012,NA,NA,NA,"Y",NA,NA,NA,10,1,2012
"NWB444A","NWB444","NWB","Niwot",88,"ABLA",NA,"LIVE",8.7,1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,8.7,8,NA
"NWB444B","NWB444","NWB","Niwot",88,"ABLA",NA,"LIVE",8.7,1,2,"B","N",1931,1939,1939,2012,NA,NA,NA,"Y",NA,NA,NA,8.7,8,2012
"NWB451A","NWB451","NWB","Niwot",89,"ABLA",NA,"LIVE",18.7,1,2,"A","N",1903,1909,1909,2012,NA,NA,NA,"Y",NA,NA,NA,18.7,6,2012
"NWB451B","NWB451","NWB","Niwot",89,"ABLA",NA,"LIVE",18.7,1,2,"B","N",1911,1913,1913,2012,NA,NA,NA,"Y",NA,NA,NA,18.7,2,2012
"NWB452A","NWB452","NWB","Niwot",90,"ABLA",NA,"LIVE",18.7,1,2,"A","N",1820,1827,1827,2012,NA,NA,NA,"Y",NA,NA,NA,18.7,7,2012
"NWB452B","NWB452","NWB","Niwot",90,"ABLA",NA,"LIVE",18.7,1,2,"B","N",1820,1827,1827,2012,NA,NA,NA,"Y",NA,NA,NA,18.7,7,2012
"NWB453A","NWB453","NWB","Niwot",91,"ABLA",NA,"LIVE",12.7,1,2,"A","N",1920,1921,1921,2012,NA,NA,NA,"Y",NA,NA,NA,12.7,1,2012
"NWB453B","NWB453","NWB","Niwot",91,"ABLA",NA,"LIVE",12.7,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,12.7,1,NA
"NWB454A","NWB454","NWB","Niwot",92,"ABLA",NA,"LIVE",15.6,1,2,"A","Y",1925,1925,1925,2012,NA,NA,NA,"Y",NA,NA,NA,15.6,0,2012
"NWB454B","NWB454","NWB","Niwot",92,"ABLA",NA,"LIVE",15.6,1,2,"B","Y",1925,1925,1925,2012,NA,NA,NA,"Y",NA,NA,NA,15.6,0,2012
"NWB461A","NWB461","NWB","Niwot",93,"PICO",NA,"LIVE",27.6,1,2,"A","N",NA,1862,1862,2012,NA,NA,NA,"Y",NA,NA,NA,27.6,NA,2012
"NWB461B","NWB461","NWB","Niwot",93,"PICO",NA,"LIVE",27.6,1,2,"B","N",1823,1831,1831,2012,NA,NA,NA,"Y",NA,NA,NA,27.6,8,2012
"NWB462A","NWB462","NWB","Niwot",94,"PIEN",NA,"LIVE",6.4,1,2,"A","N",1924,1928,1928,2012,NA,NA,NA,"Y",NA,NA,NA,6.4,4,2012
"NWB462B","NWB462","NWB","Niwot",94,"PIEN",NA,"LIVE",6.4,1,2,"B","N",1924,1928,1928,2012,NA,NA,NA,"Y",NA,NA,NA,6.4,4,2012
"NWB463A","NWB463","NWB","Niwot",95,"ABLA",NA,"LIVE",9.5,1,2,"A","Y",1932,1932,1932,2012,NA,NA,NA,"Y",NA,NA,NA,9.5,0,2012
"NWB463B","NWB463","NWB","Niwot",95,"ABLA",NA,"LIVE",9.5,1,2,"B","Y",1932,1932,1932,2012,NA,NA,NA,"Y",NA,NA,NA,9.5,0,2012
"NWB464A","NWB464","NWB","Niwot",96,"PICO",NA,"LIVE",25.1,1,2,"A","N",NA,1864,1864,2012,NA,NA,NA,"Y",NA,NA,NA,25.1,NA,2012
"NWB464B","NWB464","NWB","Niwot",96,"PICO",NA,"LIVE",25.1,1,2,"B","N",1802,1810,1810,2012,NA,NA,NA,"Y",NA,NA,NA,25.1,8,2012
"NWB511A","NWB511","NWB","Niwot",97,"ABLA",NA,"LIVE",10.1,1,2,"A","N",1928,1931,1931,2012,NA,NA,NA,"Y",NA,NA,NA,10.1,3,2012
"NWB511B","NWB511","NWB","Niwot",97,"ABLA",NA,"LIVE",10.1,1,2,"B","N",1928,1931,1931,2012,NA,NA,NA,"Y",NA,NA,NA,10.1,3,2012
"NWB512A","NWB512","NWB","Niwot",98,"PIEN",NA,"LIVE",24.5,1,2,"A","Y",1843,1843,1843,2012,NA,NA,NA,"Y",NA,NA,NA,24.5,0,2012
"NWB512B","NWB512","NWB","Niwot",98,"PIEN",NA,"LIVE",24.5,1,2,"B","N",1847,1852,1852,2012,NA,NA,NA,"Y",NA,NA,NA,24.5,5,2012
"NWB513A","NWB513","NWB","Niwot",99,"PIEN",NA,"LIVE",20.3,1,2,"A","N",1866,1874,1874,2012,NA,NA,NA,"Y",NA,NA,NA,20.3,8,2012
"NWB513B","NWB513","NWB","Niwot",99,"PIEN",NA,"LIVE",20.3,1,2,"B","N",1868,1876,1876,2012,NA,NA,NA,"Y",NA,NA,NA,20.3,8,2012
"NWB514A","NWB514","NWB","Niwot",100,"ABLA",NA,"LIVE",16.2,1,2,"A","Y",1912,1912,1912,2012,NA,NA,NA,"Y",NA,NA,NA,16.2,0,2012
"NWB514B","NWB514","NWB","Niwot",100,"ABLA",NA,"LIVE",16.2,1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,16.2,0,NA
"NWB521A","NWB521","NWB","Niwot",101,"ABLA",NA,"LIVE",15.3,1,2,"A","N",1899,1907,1907,2012,NA,NA,NA,"Y",NA,NA,NA,15.3,8,2012
"NWB521B","NWB521","NWB","Niwot",101,"ABLA",NA,"LIVE",15.3,1,2,"B","N",1899,1907,1907,2012,NA,NA,NA,"Y",NA,NA,NA,15.3,8,2012
"NWB522A","NWB522","NWB","Niwot",102,"PICO",NA,"LIVE",30.7,1,2,"A","N",1813,1816,1816,2012,NA,NA,NA,"Y",NA,NA,NA,30.7,3,2012
"NWB522B","NWB522","NWB","Niwot",102,"PICO",NA,"LIVE",30.7,1,2,"B","N",1814,1817,1817,2012,NA,NA,NA,"Y",NA,NA,NA,30.7,3,2012
"NWB523A","NWB523","NWB","Niwot",103,"ABLA",NA,"LIVE",13.5,1,2,"A","N",1862,1887,1887,2012,NA,NA,NA,"Y",NA,NA,NA,13.5,25,2012
"NWB523B","NWB523","NWB","Niwot",103,"ABLA",NA,"LIVE",13.5,1,2,"B","N",1862,1887,1887,2012,NA,NA,NA,"Y",NA,NA,NA,13.5,25,2012
"NWB524A","NWB524","NWB","Niwot",104,"PIEN",NA,"LIVE",20.1,1,2,"A","Y",1826,1826,1826,2012,NA,NA,NA,"Y",NA,NA,NA,20.1,0,2012
"NWB524B","NWB524","NWB","Niwot",104,"PIEN",NA,"LIVE",20.1,1,2,"B","Y",1828,1828,1828,2012,NA,NA,NA,"Y",NA,NA,NA,20.1,0,2012
"NWB531A","NWB531","NWB","Niwot",105,"ABLA",NA,"LIVE",6.3,1,2,"A","Y",1924,1924,1924,2012,NA,NA,NA,"Y",NA,NA,NA,6.3,0,2012
"NWB531B","NWB531","NWB","Niwot",105,"ABLA",NA,"LIVE",6.3,1,2,"B","Y",1924,1924,1924,2012,NA,NA,NA,"Y",NA,NA,NA,6.3,0,2012
"NWB532A","NWB532","NWB","Niwot",106,"ABLA",NA,"LIVE",21.7,1,2,"A","N",1809,1812,1812,2012,NA,NA,NA,"Y",NA,NA,NA,21.7,3,2012
"NWB532B","NWB532","NWB","Niwot",106,"ABLA",NA,"LIVE",21.7,1,2,"B","N",1811,1814,1814,2012,NA,NA,NA,"Y",NA,NA,NA,21.7,3,2012
"NWB533A","NWB533","NWB","Niwot",107,"ABLA",NA,"LIVE",14.7,1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,14.7,0,NA
"NWB533B","NWB533","NWB","Niwot",107,"ABLA",NA,"LIVE",14.7,1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,14.7,0,NA
"NWB534A","NWB534","NWB","Niwot",108,"PIEN",NA,"LIVE",22.3,1,2,"A","N",1842,1849,1849,2012,NA,NA,NA,"Y",NA,NA,NA,22.3,7,2012
"NWB534B","NWB534","NWB","Niwot",108,"PIEN",NA,"LIVE",22.3,1,2,"B","N",1842,1849,1849,2012,NA,NA,NA,"Y",NA,NA,NA,22.3,7,2012
"NWB541A","NWB541","NWB","Niwot",109,"PICO",NA,"LIVE",7.1,1,2,"A","Y",1937,1937,1937,2012,NA,NA,NA,"Y",NA,NA,NA,7.1,0,2012
"NWB541B","NWB541","NWB","Niwot",109,"PICO",NA,"LIVE",7.1,1,2,"B","Y",1937,1937,1937,2012,NA,NA,NA,"Y",NA,NA,NA,7.1,0,2012
"NWB542A","NWB542","NWB","Niwot",110,"ABLA",NA,"LIVE",6.5,1,2,"A","N",1905,1911,1911,2012,NA,NA,NA,"Y",NA,NA,NA,6.5,6,2012
"NWB542B","NWB542","NWB","Niwot",110,"ABLA",NA,"LIVE",6.5,1,2,"B","N",1905,1911,1911,2012,NA,NA,NA,"Y",NA,NA,NA,6.5,6,2012
"NWB543A","NWB543","NWB","Niwot",111,"ABLA",NA,"LIVE",11.5,1,2,"A","N",1925,1930,1930,2012,NA,NA,NA,"Y",NA,NA,NA,11.5,5,2012
"NWB543B","NWB543","NWB","Niwot",111,"ABLA",NA,"LIVE",11.5,1,2,"B","N",1925,1930,1930,2012,NA,NA,NA,"Y",NA,NA,NA,11.5,5,2012
"NWB544A","NWB544","NWB","Niwot",112,"PICO",NA,"LIVE",30.5,1,2,"A","N",1825,1833,1833,2012,NA,NA,NA,"Y",NA,NA,NA,30.5,8,2012
"NWB544B","NWB544","NWB","Niwot",112,"PICO",NA,"LIVE",30.5,1,2,"B","N",1766,1786,1786,2012,NA,NA,NA,"Y",NA,NA,NA,30.5,20,2012
"NWB551A","NWB551","NWB","Niwot",113,"PICO",NA,"LIVE",32,1,2,"A","N",1770,1795,1795,2012,NA,NA,NA,"Y",NA,NA,NA,32,25,2012
"NWB551B","NWB551","NWB","Niwot",113,"PICO",NA,"LIVE",32,1,2,"B","N",1775,1784,1784,2012,NA,NA,NA,"Y",NA,NA,NA,32,9,2012
"NWB552A","NWB552","NWB","Niwot",114,"PIEN",NA,"LIVE",10.2,1,2,"A","Y",1923,1923,1923,2012,NA,NA,NA,"Y",NA,NA,NA,10.2,0,2012
"NWB552B","NWB552","NWB","Niwot",114,"PIEN",NA,"LIVE",10.2,1,2,"B","Y",1923,1923,1923,2012,NA,NA,NA,"Y",NA,NA,NA,10.2,0,2012
"NWB553A","NWB553","NWB","Niwot",115,"PICO",NA,"LIVE",41,1,2,"A","N",NA,1832,1832,2012,NA,NA,NA,"Y",NA,NA,NA,41,NA,2012
"NWB553B","NWB553","NWB","Niwot",115,"PICO",NA,"LIVE",41,1,2,"B","N",1804,1808,1808,2012,NA,NA,NA,"Y",NA,NA,NA,41,4,2012
"NWB554A","NWB554","NWB","Niwot",116,"ABLA",NA,"LIVE",19.8,1,2,"A","N",NA,1909,1909,2012,NA,NA,NA,"Y",NA,NA,NA,19.8,NA,2012
"NWB554B","NWB554","NWB","Niwot",116,"ABLA",NA,"LIVE",19.8,1,2,"B","N",1899,1906,1906,2012,NA,NA,NA,"Y",NA,NA,NA,19.8,7,2012
"NWB561A","NWB561","NWB","Niwot",117,"PICO",NA,"LIVE",34.1,1,2,"A","N",1748,1751,1751,2012,NA,NA,NA,"Y",NA,NA,NA,34.1,3,2012
"NWB561B","NWB561","NWB","Niwot",117,"PICO",NA,"LIVE",34.1,1,2,"B","N",1751,1756,1756,2012,NA,NA,NA,"Y",NA,NA,NA,34.1,5,2012
"NWB562A","NWB562","NWB","Niwot",118,"PICO",NA,"LIVE",30.7,1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,30.7,NA,NA
"NWB562B","NWB562","NWB","Niwot",118,"PICO",NA,"LIVE",30.7,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,30.7,NA,NA
"NWB563A","NWB563","NWB","Niwot",119,"PICO",NA,"LIVE",7.9,1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,7.9,15,NA
"NWB563B","NWB563","NWB","Niwot",119,"PICO",NA,"LIVE",7.9,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,7.9,15,NA
"NWB564A","NWB564","NWB","Niwot",120,"ABLA",NA,"LIVE",19.5,1,2,"A","N",1831,1833,1833,2012,NA,NA,NA,"Y",NA,NA,NA,19.5,2,2012
"NWB564B","NWB564","NWB","Niwot",120,"ABLA",NA,"LIVE",19.5,1,2,"B","N",1831,1833,1833,2012,NA,NA,NA,"Y",NA,NA,NA,19.5,2,2012
"NWB611A","NWB611","NWB","Niwot",121,"ABLA",NA,"LIVE",8.2,1,2,"A","N",1844,1864,1864,2012,NA,NA,NA,"Y",NA,NA,NA,8.2,20,2012
"NWB611B","NWB611","NWB","Niwot",121,"ABLA",NA,"LIVE",8.2,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,8.2,20,NA
"NWB612A","NWB612","NWB","Niwot",122,"ABLA",NA,"LIVE",17.3,1,2,"A","N",1829,1831,1831,2012,NA,NA,NA,"Y",NA,NA,NA,17.3,2,2012
"NWB612B","NWB612","NWB","Niwot",122,"ABLA",NA,"LIVE",17.3,1,2,"B","N",1829,1831,1831,2012,NA,NA,NA,"Y",NA,NA,NA,17.3,2,2012
"NWB613A","NWB613","NWB","Niwot",123,"PIEN",NA,"DEAD",14.8,1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,14.8,0,NA
"NWB613B","NWB613","NWB","Niwot",123,"PIEN",NA,"DEAD",14.8,1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,14.8,0,NA
"NWB614A","NWB614","NWB","Niwot",124,"ABLA",NA,"LIVE",14,1,2,"A","N",1823,1831,1831,2012,NA,NA,NA,"Y",NA,NA,NA,14,8,2012
"NWB614B","NWB614","NWB","Niwot",124,"ABLA",NA,"LIVE",14,1,2,"B","N",1823,1831,1831,2012,NA,NA,NA,"Y",NA,NA,NA,14,8,2012
"NWB621A","NWB621","NWB","Niwot",125,"PIEN",NA,"LIVE",6.2,1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,6.2,0,NA
"NWB621B","NWB621","NWB","Niwot",125,"PIEN",NA,"LIVE",6.2,1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,6.2,0,NA
"NWB622A","NWB622","NWB","Niwot",126,"ABLA",NA,"LIVE",10.3,1,2,"A","Y",1909,1909,1909,2012,NA,NA,NA,"Y",NA,NA,NA,10.3,0,2012
"NWB622B","NWB622","NWB","Niwot",126,"ABLA",NA,"LIVE",10.3,1,2,"B","Y",1909,1909,1909,2012,NA,NA,NA,"Y",NA,NA,NA,10.3,0,2012
"NWB623A","NWB623","NWB","Niwot",127,"ABLA",NA,"LIVE",11.3,1,2,"A","N",1920,1924,1924,2012,NA,NA,NA,"Y",NA,NA,NA,11.3,4,2012
"NWB623B","NWB623","NWB","Niwot",127,"ABLA",NA,"LIVE",11.3,1,2,"B","N",1921,1925,1925,2012,NA,NA,NA,"Y",NA,NA,NA,11.3,4,2012
"NWB624A","NWB624","NWB","Niwot",128,"PIEN",NA,"LIVE",15.1,1,2,"A","N",1827,1857,1857,2012,NA,NA,NA,"Y",NA,NA,NA,15.1,30,2012
"NWB624B","NWB624","NWB","Niwot",128,"PIEN",NA,"LIVE",15.1,1,2,"B","N",1827,1857,1857,2012,NA,NA,NA,"Y",NA,NA,NA,15.1,30,2012
"NWB631A","NWB631","NWB","Niwot",129,"PIEN",NA,"LIVE",20.9,1,2,"A","N",1871,1886,1886,2012,NA,NA,NA,"Y",NA,NA,NA,20.9,15,2012
"NWB631B","NWB631","NWB","Niwot",129,"PIEN",NA,"LIVE",20.9,1,2,"B","N",1871,1886,1886,2012,NA,NA,NA,"Y",NA,NA,NA,20.9,15,2012
"NWB632A","NWB632","NWB","Niwot",130,"PICO",NA,"LIVE",30.8,1,2,"A","Y",1801,1801,1801,2012,NA,NA,NA,"Y",NA,NA,NA,30.8,0,2012
"NWB632B","NWB632","NWB","Niwot",130,"PICO",NA,"LIVE",30.8,1,2,"B","Y",1788,1788,1788,2012,NA,NA,NA,"Y",NA,NA,NA,30.8,0,2012
"NWB633A","NWB633","NWB","Niwot",131,"ABLA",NA,"LIVE",22.9,1,2,"A","Y",1841,1841,1841,2012,NA,NA,NA,"Y",NA,NA,NA,22.9,0,2012
"NWB633B","NWB633","NWB","Niwot",131,"ABLA",NA,"LIVE",22.9,1,2,"B","N",1818,1836,1836,2012,NA,NA,NA,"Y",NA,NA,NA,22.9,18,2012
"NWB634A","NWB634","NWB","Niwot",132,"PICO",NA,"DEAD",25.6,1,2,"A","N",1767,1774,1774,1904,NA,NA,NA,"Y",NA,NA,NA,25.6,7,1904
"NWB634B","NWB634","NWB","Niwot",132,"PICO",NA,"DEAD",25.6,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,25.6,7,NA
"NWB641A","NWB641","NWB","Niwot",133,"ABLA",NA,"LIVE",9.5,1,2,"A","N",1918,1921,1921,2012,NA,NA,NA,"Y",NA,NA,NA,9.5,3,2012
"NWB641B","NWB641","NWB","Niwot",133,"ABLA",NA,"LIVE",9.5,1,2,"B","N",1918,1921,1921,2012,NA,NA,NA,"Y",NA,NA,NA,9.5,3,2012
"NWB642A","NWB642","NWB","Niwot",134,"ABLA",NA,"LIVE",12,1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,12,5,NA
"NWB642B","NWB642","NWB","Niwot",134,"ABLA",NA,"LIVE",12,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,12,5,NA
"NWB643A","NWB643","NWB","Niwot",135,"PICO",NA,"LIVE",9.4,1,2,"A","N",1925,1926,1926,2012,NA,NA,NA,"Y",NA,NA,NA,9.4,1,2012
"NWB643B","NWB643","NWB","Niwot",135,"PICO",NA,"LIVE",9.4,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,9.4,1,NA
"NWB644A","NWB644","NWB","Niwot",136,"ABLA",NA,"LIVE",19.1,1,2,"A","N",1909,1910,1910,2012,NA,NA,NA,"Y",NA,NA,NA,19.1,1,2012
"NWB644B","NWB644","NWB","Niwot",136,"ABLA",NA,"LIVE",19.1,1,2,"B","N",1909,1910,1910,2012,NA,NA,NA,"Y",NA,NA,NA,19.1,1,2012
"NWB651A","NWB651","NWB","Niwot",137,"ABLA",NA,"DEAD",16.2,1,2,"A","N",1790,1804,1804,1958,NA,NA,NA,"Y",NA,NA,NA,16.2,14,1958
"NWB651B","NWB651","NWB","Niwot",137,"ABLA",NA,"DEAD",16.2,1,2,"B","N",1790,1804,1804,1950,NA,NA,NA,"Y",NA,NA,NA,16.2,14,1950
"NWB652A","NWB652","NWB","Niwot",138,"ABLA",NA,"LIVE",8.5,1,2,"A","Y",1867,1867,1867,2012,NA,NA,NA,"Y",NA,NA,NA,8.5,0,2012
"NWB652B","NWB652","NWB","Niwot",138,"ABLA",NA,"LIVE",8.5,1,2,"B","Y",1868,1868,1868,2012,NA,NA,NA,"Y",NA,NA,NA,8.5,0,2012
"NWB653A","NWB653","NWB","Niwot",139,"ABLA",NA,"LIVE",13.6,1,2,"A","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,13.6,8,NA
"NWB653B","NWB653","NWB","Niwot",139,"ABLA",NA,"LIVE",13.6,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,13.6,8,NA
"NWB654A","NWB654","NWB","Niwot",140,"PIEN",NA,"LIVE",20.3,1,2,"A","Y",1946,1946,1946,2012,NA,NA,NA,"Y",NA,NA,NA,20.3,0,2012
"NWB654B","NWB654","NWB","Niwot",140,"PIEN",NA,"LIVE",20.3,1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,20.3,0,NA
"NWB661A","NWB661","NWB","Niwot",141,"ABLA",NA,"LIVE",20.8,1,2,"A","N",1873,1874,1874,2012,NA,NA,NA,"Y",NA,NA,NA,20.8,1,2012
"NWB661B","NWB661","NWB","Niwot",141,"ABLA",NA,"LIVE",20.8,1,2,"B","N",1872,1873,1873,2012,NA,NA,NA,"Y",NA,NA,NA,20.8,1,2012
"NWB662A","NWB662","NWB","Niwot",142,"ABLA",NA,"LIVE",7.9,1,2,"A","N",1927,1928,1928,2012,NA,NA,NA,"Y",NA,NA,NA,7.9,1,2012
"NWB662B","NWB662","NWB","Niwot",142,"ABLA",NA,"LIVE",7.9,1,2,"B","N",1927,1928,1928,2012,NA,NA,NA,"Y",NA,NA,NA,7.9,1,2012
"NWB663A","NWB663","NWB","Niwot",143,"ABLA",NA,"LIVE",9.5,1,2,"A","Y",1920,1920,1920,2012,NA,NA,NA,"Y",NA,NA,NA,9.5,0,2012
"NWB663B","NWB663","NWB","Niwot",143,"ABLA",NA,"LIVE",9.5,1,2,"B","Y",1920,1920,1920,2012,NA,NA,NA,"Y",NA,NA,NA,9.5,0,2012
"NWB664A","NWB664","NWB","Niwot",144,"ABLA",NA,"LIVE",9.8,1,2,"A","N",1942,1950,1950,2012,NA,NA,NA,"Y",NA,NA,NA,9.8,8,2012
"NWB664B","NWB664","NWB","Niwot",144,"ABLA",NA,"LIVE",9.8,1,2,"B","N",1942,1950,1950,2012,NA,NA,NA,"Y",NA,NA,NA,9.8,8,2012
"NWC111A","NWC111","NWC","Niwot",1,"ABLA",NA,"LIVE",16.2,1,2,"A","N",1918,1919,1919,2012,NA,NA,NA,"Y",NA,NA,NA,16.2,1,2012
"NWC111B","NWC111","NWC","Niwot",1,"ABLA",NA,"LIVE",16.2,1,2,"B","N",1918,1919,1919,2012,NA,NA,NA,"Y",NA,NA,NA,16.2,1,2012
"NWC112A","NWC112","NWC","Niwot",2,"ABLA",NA,"LIVE",22.7,1,2,"A","Y",1855,1855,1855,2012,NA,NA,NA,"Y",NA,NA,NA,22.7,0,2012
"NWC112B","NWC112","NWC","Niwot",2,"ABLA",NA,"LIVE",22.7,1,2,"B","Y",1859,1859,1859,2012,NA,NA,NA,"Y",NA,NA,NA,22.7,0,2012
"NWC113A","NWC113","NWC","Niwot",3,"PICO",NA,"LIVE",20.3,1,2,"A","Y",1939,1939,1939,2012,NA,NA,NA,"Y",NA,NA,NA,20.3,0,2012
"NWC113B","NWC113","NWC","Niwot",3,"PICO",NA,"LIVE",20.3,1,2,"B","Y",1939,1939,1939,2012,NA,NA,NA,"Y",NA,NA,NA,20.3,0,2012
"NWC114A","NWC114","NWC","Niwot",4,"PICO",NA,"LIVE",24.5,1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,24.5,0,NA
"NWC114B","NWC114","NWC","Niwot",4,"PICO",NA,"LIVE",24.5,1,2,"B","N",1904,1911,1911,2012,NA,NA,NA,"Y",NA,NA,NA,24.5,7,2012
"NWC121A","NWC121","NWC","Niwot",5,"PICO",NA,"LIVE",19.7,1,2,"A","N",1939,1941,1941,2012,NA,NA,NA,"Y",NA,NA,NA,19.7,2,2012
"NWC121B","NWC121","NWC","Niwot",5,"PICO",NA,"LIVE",19.7,1,2,"B","N",1939,1941,1941,2012,NA,NA,NA,"Y",NA,NA,NA,19.7,2,2012
"NWC122A","NWC122","NWC","Niwot",6,"PICO",NA,"LIVE",21.3,1,2,"A","Y",1936,1936,1936,2012,NA,NA,NA,"Y",NA,NA,NA,21.3,0,2012
"NWC122B","NWC122","NWC","Niwot",6,"PICO",NA,"LIVE",21.3,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,21.3,NA,NA
"NWC123A","NWC123","NWC","Niwot",7,"PIEN",NA,"LIVE",11.9,1,2,"A","N",1941,1944,1944,2012,NA,NA,NA,"Y",NA,NA,NA,11.9,3,2012
"NWC123B","NWC123","NWC","Niwot",7,"PIEN",NA,"LIVE",11.9,1,2,"B","N",1941,1944,1944,2012,NA,NA,NA,"Y",NA,NA,NA,11.9,3,2012
"NWC124A","NWC124","NWC","Niwot",8,"ABLA",NA,"LIVE",15.1,1,2,"A","N",1930,1931,1931,2012,NA,NA,NA,"Y",NA,NA,NA,15.1,1,2012
"NWC124B","NWC124","NWC","Niwot",8,"ABLA",NA,"LIVE",15.1,1,2,"B","N",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,15.1,1,NA
"NWC131A","NWC131","NWC","Niwot",9,"PICO",NA,"LIVE",23.4,1,2,"A","N",1928,1933,1933,2012,NA,NA,NA,"Y",NA,NA,NA,23.4,5,2012
"NWC131B","NWC131","NWC","Niwot",9,"PICO",NA,"LIVE",23.4,1,2,"B","N",1932,1937,1937,2012,NA,NA,NA,"Y",NA,NA,NA,23.4,5,2012
"NWC132A","NWC132","NWC","Niwot",10,"ABLA",NA,"LIVE",9.3,1,2,"A","N",1939,1941,1941,2012,NA,NA,NA,"Y",NA,NA,NA,9.3,2,2012
"NWC132B","NWC132","NWC","Niwot",10,"ABLA",NA,"LIVE",9.3,1,2,"B","N",1939,1941,1941,2012,NA,NA,NA,"Y",NA,NA,NA,9.3,2,2012
"NWC133A","NWC133","NWC","Niwot",11,"PICO",NA,"LIVE",12.8,1,2,"A","N",1937,1938,1938,2012,NA,NA,NA,"Y",NA,NA,NA,12.8,1,2012
"NWC133B","NWC133","NWC","Niwot",11,"PICO",NA,"LIVE",12.8,1,2,"B","N",NA,1939,1939,2012,NA,NA,NA,"Y",NA,NA,NA,12.8,NA,2012
"NWC134A","NWC134","NWC","Niwot",12,"PICO",NA,"LIVE",13.9,1,2,"A","Y",1929,1929,1929,2012,NA,NA,NA,"Y",NA,NA,NA,13.9,0,2012
"NWC134B","NWC134","NWC","Niwot",12,"PICO",NA,"LIVE",13.9,1,2,"B","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,13.9,0,NA
"NWC141A","NWC141","NWC","Niwot",13,"PIEN",NA,"LIVE",7.5,1,2,"A","Y",1913,1913,1913,2012,NA,NA,NA,"Y",NA,NA,NA,7.5,0,2012
"NWC141B","NWC141","NWC","Niwot",13,"PIEN",NA,"LIVE",7.5,1,2,"B","Y",1913,1913,1913,2012,NA,NA,NA,"Y",NA,NA,NA,7.5,0,2012
"NWC142A","NWC142","NWC","Niwot",14,"PIEN",NA,"LIVE",9.6,1,2,"A","Y",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,9.6,0,NA
